dataset,hardness_metric,random_seed,weighting_strategy,Bottleneck_H0_mean,Bottleneck_H0_std,Bottleneck_H1_mean,Bottleneck_H1_std,Wasserstein_H0_mean,Wasserstein_H0_std,Wasserstein_H1_mean,Wasserstein_H1_std
Hypothyroid,Harmfulness,26226,static,1.693910002708435,0.0498796451938558,0.3354993263880412,0.0627043913559399,61.99836670197882,5.4034344611162615,4.137957024296108,0.6311232696365452
Hypothyroid,Harmfulness,26226,self_paced,1.6959450642267864,0.0521054182686441,0.2888383865356445,0.014703939151969,52.53784182670904,2.3973220585456554,4.393803832189318,0.4196217058292291
Hypothyroid,F1,670488,curriculum,1.8019609451293943,0.0,0.1861266692479451,0.0035639551667004,48.958510304544426,4.186002495158504,4.29267956065937,0.6289485815052079
NewThyroid1,Baseline,670488,static,1.3438973029454548,0.0968908280837141,0.1208797693252563,0.0838948310067569,11.453386130524104,1.040493821258696,0.3570509995005115,0.3426446929695098
NewThyroid1,Baseline,116740,static,1.3981582323710124,0.0708232832587162,0.2472987373669942,0.0740256774262724,14.212026049673645,0.4992187948411283,1.105879954572878,0.2223170944283135
Hypothyroid,F1,670488,static,1.8019609451293943,0.0,0.22613126039505,0.0403669607119311,46.14507491012582,7.781281562683914,4.010498982758034,0.8123723104654681
NewThyroid1,Baseline,26226,static,1.324211557706197,0.1851907083968602,0.206731637318929,0.1083501607278908,11.2849659308293,0.9723201349094386,0.4684902629017971,0.1579042761378489
Hypothyroid,F1,670488,self_paced,1.8019609451293943,0.0,0.2534689505894978,0.0969286002968681,50.97981667377879,2.3319664398503424,4.281449546150597,0.2534164247350572
NewThyroid1,kDN,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1886152029037475,0.0699446888274214,13.950708058448,1.431407367052759,0.5820418034221407,0.3026526289717694
NewThyroid1,kDN,670488,static,1.2753851413726809,0.0,0.2089395920435587,0.0486239514607425,15.273738045046422,1.4540311566103148,0.7484704306166329,0.1650868110020802
NewThyroid1,kDN,670488,self_paced,1.2753851413726809,0.0,0.2008100549379984,0.041845189467152,13.608613784074526,1.040040783274314,0.6782499017313017,0.0950559063725871
NewThyroid1,kDN,116740,curriculum,1.3981582323710124,0.0708232832587162,0.1622969508171081,0.0717827626615024,13.79262579570721,2.2936845919356728,0.6811566820671637,0.4173625429663198
NewThyroid1,kDN,116740,static,1.4482378562291462,0.0708232832587162,0.193469226360321,0.1030618331272011,13.797249968527092,2.1200156081890063,0.6562711175107546,0.434319365060077
NewThyroid1,kDN,116740,self_paced,1.4109367926915486,0.0888948965716213,0.1445894042650858,0.0141741602628925,13.60092411220578,1.5691038096512984,0.4929622579949555,0.2564943699003368
NewThyroid1,kDN,26226,curriculum,1.218517502148946,0.2071709231981671,0.2239609559377034,0.141264242548907,13.887518603356128,2.14614003332716,0.6293927516141046,0.4032070275176594
NewThyroid1,kDN,26226,static,1.324211557706197,0.1851907083968602,0.1414952874183654,0.1068721831631296,12.57444898249769,1.2272015605553896,0.446752716705415,0.287802199983121
NewThyroid1,kDN,26226,self_paced,1.2940582831700642,0.1794446314776785,0.2481496135393778,0.0880363253351889,12.133441528403608,1.8557330736598685,0.5103526412586671,0.2677037559757174
NewThyroid1,DS,670488,curriculum,1.4124094645182292,0.0968908280837141,0.1546289126078287,0.0573018888253697,12.493481352295811,0.7405803411224451,0.4465756191602093,0.2071611363950799
NewThyroid1,DS,670488,static,1.4124094645182292,0.0968908280837141,0.1319263180096944,0.0700317671650023,12.171931050880543,0.5487191439932296,0.4128242718464782,0.1920187176628189
NewThyroid1,DS,670488,self_paced,1.2753851413726809,0.0,0.2052073280016581,0.0472436593983156,14.022050391920052,1.5338699399730562,0.6545765191726772,0.1837404947637854
NewThyroid1,DS,116740,curriculum,1.3981582323710124,0.0708232832587162,0.2206773161888122,0.0476344524807094,16.20851268593356,0.6179984028388231,1.0088907306263206,0.1092693873909532
Hypothyroid,F1,116740,curriculum,1.685760776201884,0.0187658562015765,0.2592642803986867,0.0825520336388787,43.08995449917659,8.370034808755454,3.681634415559355,0.9856481624636848
NewThyroid1,DS,116740,static,1.4270908037821453,0.0615813302992773,0.1583061814308166,0.0725005586881579,13.932925903196606,0.8086455538839703,0.5291006798800355,0.3835994200815526
NewThyroid1,DS,116740,self_paced,1.3981582323710124,0.0708232832587162,0.258905569712321,0.0646106747536448,13.964020987874456,1.224879124616723,0.8567515024623328,0.2691444968083292
NewThyroid1,DS,26226,curriculum,1.253260374069214,0.1333673983500884,0.2690490484237671,0.1122151770605218,12.22336240329861,1.6868141095627052,0.5816883248281542,0.1940750747956958
NewThyroid1,DS,26226,static,1.324211557706197,0.1851907083968602,0.198556919892629,0.1130505879507268,10.74645879066066,1.248472720625679,0.4089055316289197,0.1876751573279131
NewThyroid1,DS,26226,self_paced,1.3997523387273152,0.0872224730888867,0.1900684833526611,0.1010684432315591,10.762615132081663,0.6827522522900038,0.3539673147924998,0.1309708168157274
NewThyroid1,DCP,670488,curriculum,1.2753851413726809,0.0,0.2008100549379984,0.041845189467152,13.505322701120022,1.526890601045262,0.7238002522611827,0.1267909734914226
NewThyroid1,DCP,670488,static,1.3438973029454548,0.0968908280837141,0.1643750021855036,0.111064677718951,14.184372003270411,1.7023126545183065,0.5771093507164359,0.3970277189361358
NewThyroid1,DCP,670488,self_paced,1.2973124186197915,0.1418146596990465,0.1804856657981872,0.0628373692139489,11.707228417119577,1.7048484537891055,0.4730916942592973,0.1894676845440784
NewThyroid1,DCP,116740,curriculum,1.4270908037821453,0.0615813302992773,0.2282991011937459,0.1036668011847188,10.89409581519263,0.9351148098971328,0.720333909291066,0.4156116995659416
NewThyroid1,DCP,116740,static,1.4270908037821453,0.0615813302992773,0.1583061814308166,0.0725005586881579,13.604054239845732,1.9184407760120772,0.5416567757165802,0.3746791482138398
NewThyroid1,DCP,116740,self_paced,1.3981582323710124,0.0708232832587162,0.2199128270149231,0.082700370987046,15.105378290549504,1.2472954090346662,0.8077010914835263,0.3609674951424449
NewThyroid1,DCP,26226,curriculum,1.3997523387273152,0.0872224730888867,0.1900684833526611,0.1010684432315591,9.098488304245636,1.337917773915548,0.4400903606515296,0.2439862331429284
NewThyroid1,DCP,26226,static,1.3997523387273152,0.0872224730888867,0.1573913892110189,0.1284128210912627,12.935430502015466,1.1228502573670758,0.3869588088672593,0.2251220182351755
NewThyroid1,DCP,26226,self_paced,1.3997523387273152,0.0872224730888867,0.1900684833526611,0.1010684432315591,10.384828812317748,1.475035294869503,0.3999105828298612,0.1789137220260324
NewThyroid1,TD_P,670488,curriculum,1.4124094645182292,0.0968908280837141,0.1546289126078287,0.0573018888253697,13.344727865593704,0.5100915184678176,0.4401476522676056,0.2022019501110147
Hypothyroid,F1,116740,static,1.6724913120269775,0.0,0.3053162097930908,0.0958672216228795,40.05042343854504,5.245794322337818,3.601877768215845,0.74350367644841
NewThyroid1,TD_P,670488,static,1.3438973029454548,0.0968908280837141,0.167352537314097,0.0635482631454982,13.631574073736571,1.8543758695961527,0.4874154131173208,0.3136567057067255
NewThyroid1,TD_P,670488,self_paced,1.3438973029454548,0.0968908280837141,0.1592230002085367,0.0524303916219061,13.134669685456757,1.597792722561772,0.5187955014646065,0.2858166450639897
NewThyroid1,TD_P,116740,curriculum,1.4482378562291462,0.0708232832587162,0.1954651474952697,0.1057902670359229,12.69523444923724,1.3025403683288015,0.5159187402215965,0.2831479256619583
NewThyroid1,TD_P,116740,static,1.4109367926915486,0.0888948965716213,0.1405986348787943,0.0127726013232752,11.87638479005506,0.4501217232285128,0.3779346119114524,0.0470109217002041
NewThyroid1,TD_P,116740,self_paced,1.3480786085128784,0.0,0.1889183719952901,0.1071067759798217,14.862068694930306,1.8811027918156311,0.7531642496221874,0.4799123038841869
NewThyroid1,TD_P,26226,curriculum,1.328801155090332,0.0426431697989583,0.2605606118837992,0.1059404392249616,13.373633015939436,1.4796129652790553,0.6680990088793216,0.2174873743000248
NewThyroid1,TD_P,26226,static,1.324211557706197,0.1851907083968602,0.1658798257509867,0.1400364692472448,12.180892233108912,1.6848116533536506,0.4376787197358552,0.3090427575291551
NewThyroid1,TD_P,26226,self_paced,1.253260374069214,0.1333673983500884,0.2513186931610107,0.1037719127596804,12.46670365489546,2.4166756043959663,0.6781421778987452,0.2475727416171108
NewThyroid1,TD_U,670488,curriculum,1.3438973029454548,0.0968908280837141,0.2008100549379984,0.041845189467152,14.03089411856096,1.099024732421149,0.6498677520848508,0.1155724027395966
NewThyroid1,TD_U,670488,static,1.3438973029454548,0.0968908280837141,0.2089395920435587,0.0486239514607425,14.978166679662907,1.2948700906838546,0.7214079040654141,0.2551217338113035
NewThyroid1,TD_U,670488,self_paced,1.3438973029454548,0.0968908280837141,0.1296339829762776,0.0169677873504048,12.847735219698862,1.8905186362720312,0.4123741610655687,0.157611066833932
NewThyroid1,TD_U,116740,curriculum,1.3480786085128784,0.0,0.1889183719952901,0.1071067759798217,14.79745030439228,1.6315663395737967,0.8114261528832271,0.4876178568486582
NewThyroid1,TD_U,116740,static,1.4270908037821453,0.0615813302992773,0.1330326596895853,0.038775196307903,12.371577677340255,1.0036498031100416,0.4250748961056092,0.2488326795414263
NewThyroid1,TD_U,116740,self_paced,1.3981582323710124,0.0708232832587162,0.1622969508171081,0.0717827626615024,14.39238175034135,1.4185914973142204,0.6688907339163613,0.362033456192971
NewThyroid1,TD_U,26226,curriculum,1.324211557706197,0.1851907083968602,0.1414952874183654,0.1068721831631296,13.162060007722388,2.460837447747713,0.4902883108992177,0.3487075844017754
Hypothyroid,F1,116740,self_paced,1.6724913120269775,0.0,0.3731045722961426,0.0,46.48988593592955,5.660574658018764,4.155529634868414,0.807018195696597
NewThyroid1,TD_U,26226,static,1.147566318511963,0.1068307970323214,0.3027456402778625,0.0250745088782832,14.814093969059064,0.9324602782013136,0.7964268692148977,0.1384711936946302
NewThyroid1,TD_U,26226,self_paced,1.097635527451833,0.1547339939822877,0.3027456402778625,0.0250745088782832,14.00837123437743,0.2636417491247089,0.7317592315238443,0.0583054736929254
NewThyroid1,CL,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1592230002085367,0.0524303916219061,14.105414472830788,1.8286586018838489,0.5006501504841131,0.2874791588705796
NewThyroid1,CL,670488,static,1.2753851413726809,0.0,0.1592230002085367,0.0524303916219061,13.717306900980228,1.4621821862230395,0.4924699195840755,0.2409519472073313
NewThyroid1,CL,670488,self_paced,1.3438973029454548,0.0968908280837141,0.2004770040512085,0.0768068994397069,14.68091165424019,1.0232503801280344,0.7085445717521744,0.3571552063064402
NewThyroid1,CL,116740,curriculum,1.3981582323710124,0.0708232832587162,0.1583061814308166,0.0725005586881579,13.539984457375471,1.1261522938501898,0.5465099168339809,0.3845021246116593
NewThyroid1,CL,116740,static,1.4398693641026814,0.0770661547526073,0.2124699354171753,0.0905215250369611,13.605036721295004,0.895575948298854,0.5208483690884508,0.2080920601061004
NewThyroid1,CL,116740,self_paced,1.4610164165496826,0.0813782013064763,0.1084674398104349,0.0338156226482694,12.121753661722735,0.618435086982271,0.2008861642723292,0.0749204922863463
NewThyroid1,CL,26226,curriculum,1.0720255374908447,0.0,0.3093998233477275,0.0344849448221996,14.495966187291664,1.2663759947228113,0.8061099460973562,0.1171277061580793
NewThyroid1,CL,26226,static,1.2940582831700642,0.1794446314776785,0.2481496135393778,0.0880363253351889,13.282912433971068,1.9420890155652235,0.5426734402402414,0.234677106781552
NewThyroid1,CL,26226,self_paced,1.324211557706197,0.1851907083968602,0.1658798257509867,0.1400364692472448,11.834996007917791,0.947077649809206,0.419997841074901,0.2626225491189835
NewThyroid1,CLD,670488,curriculum,1.4124094645182292,0.0968908280837141,0.162758449713389,0.0681735862146797,13.258403285866136,1.0134587520930665,0.4599876138790077,0.2192847199163359
NewThyroid1,CLD,670488,static,1.3438973029454548,0.0968908280837141,0.1598648478587468,0.1100416675751346,13.8114981221298,1.942989576717787,0.4808073246431308,0.3803854703422657
NewThyroid1,CLD,670488,self_paced,1.3438973029454548,0.0968908280837141,0.1804856657981872,0.0628373692139489,13.84610086065472,1.1649601366648348,0.519183983016281,0.2771306558706099
NewThyroid1,CLD,116740,curriculum,1.3981582323710124,0.0708232832587162,0.2855269908905029,0.0731431355049232,15.077779647524252,0.6837779691122366,0.9952250996854208,0.3038332838963046
NewThyroid1,CLD,116740,static,1.3480786085128784,0.0,0.2569096485773722,0.0621123522268688,15.408938575931922,0.94775173832658,0.8856878304831413,0.3254501422574549
Hypothyroid,F1,26226,curriculum,1.693910002708435,0.0498796451938558,0.3372933864593506,0.0611111447251628,33.62104455199276,1.2196390850004426,3.3823247357770447,0.3143941083023659
NewThyroid1,CLD,116740,self_paced,1.3981582323710124,0.0708232832587162,0.1622969508171081,0.0717827626615024,13.698354824472808,2.189082345360691,0.6524042196729838,0.3889432315658119
NewThyroid1,CLD,26226,curriculum,1.324211557706197,0.1851907083968602,0.1741723815600077,0.0786480639317656,12.376799117965453,1.5186344893451915,0.4402078941630774,0.2408803572794028
NewThyroid1,CLD,26226,static,1.147566318511963,0.1068307970323214,0.3009113868077596,0.0224804827440337,15.174014626741828,1.6605032608572687,0.8218098192672958,0.1793163975691078
NewThyroid1,CLD,26226,self_paced,1.1685867110888164,0.2500697474090472,0.2245016545057296,0.140516955809016,13.037614056632997,1.7431568547731389,0.5555725657645789,0.3016169035346542
NewThyroid1,MV,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1507604122161865,0.0737732678234045,12.901714657978223,1.8643291084739515,0.4169193544782057,0.3476091428609257
NewThyroid1,MV,670488,static,1.3438973029454548,0.0968908280837141,0.2052073280016581,0.0472436593983156,14.641359377956569,1.5718162419069164,0.6294074274979796,0.2080685878725753
NewThyroid1,MV,670488,self_paced,1.2753851413726809,0.0,0.2089395920435587,0.0486239514607425,14.25931084928385,0.9592260114109984,0.7854660860341696,0.1448702467176748
NewThyroid1,MV,116740,curriculum,1.3981582323710124,0.0708232832587162,0.1622969508171081,0.0717827626615024,13.092994909041872,2.455764596042327,0.6690294637804725,0.3970255471049632
NewThyroid1,MV,116740,static,1.3480786085128784,0.0,0.2827055255572001,0.0921255267878924,14.100628335637929,1.1687786941033125,0.9528715068336314,0.2163703791451167
NewThyroid1,MV,116740,self_paced,1.3770111799240112,0.0409168348839521,0.2750157515207926,0.1029339179269436,14.08757984463359,1.615571464398322,0.892009315119101,0.3781358467252836
NewThyroid1,MV,26226,curriculum,1.324211557706197,0.1851907083968602,0.1741723815600077,0.0786480639317656,12.517432705817988,2.018057807359356,0.4840925309950605,0.2341854298280311
NewThyroid1,MV,26226,static,1.097635527451833,0.1547339939822877,0.2404282291730245,0.0630556190781584,13.44859253232316,0.3616906147534086,0.658183801204215,0.2728929340129009
NewThyroid1,MV,26226,self_paced,1.147566318511963,0.1068307970323214,0.3093998233477275,0.0344849448221996,14.648731356289067,1.547673196103169,0.8653218674217303,0.1028369172425273
NewThyroid1,CB,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1426308751106262,0.0623160225694292,12.875361673466784,2.042493404493193,0.4232821061472134,0.3110818510834645
NewThyroid1,CB,670488,static,1.259829004605611,0.3126721838452629,0.1566479802131652,0.0747583599443098,13.346759933715967,1.494088024839347,0.5747609493908334,0.2552567185224592
Hypothyroid,F1,26226,static,1.7073204120000205,0.0360182471710259,0.3001553217569987,0.0249996780092847,41.53715864450809,7.251240756956284,4.039556342238353,1.0204989384495824
NewThyroid1,CB,670488,self_paced,1.4124094645182292,0.0968908280837141,0.0903392632802327,0.0131541256312707,11.753234232255926,1.549337693640492,0.234198162300471,0.0854160213852622
NewThyroid1,CB,116740,curriculum,1.4270908037821453,0.0615813302992773,0.2022545933723449,0.1151054969247114,13.169813599210096,0.4120709998586721,0.5560196191428526,0.2693545860956902
NewThyroid1,CB,116740,static,1.4270908037821453,0.0615813302992773,0.2263031800587972,0.1015284909773637,13.838945781639016,1.4088490302280443,0.7643424227352975,0.480623181705373
NewThyroid1,CB,116740,self_paced,1.3981582323710124,0.0708232832587162,0.2206773161888122,0.0476344524807094,14.83318858324328,0.390740654875803,1.0545339973959813,0.208654900838115
NewThyroid1,CB,26226,curriculum,1.2940582831700642,0.1794446314776785,0.2154725193977356,0.1334962999480421,12.324165227696838,1.7321032670989716,0.4332288115671077,0.2904821335839318
NewThyroid1,CB,26226,static,1.324211557706197,0.1851907083968602,0.1741723815600077,0.0786480639317656,12.247117168326085,2.44729441466737,0.4950793187813196,0.3272956141937511
NewThyroid1,CB,26226,self_paced,1.324211557706197,0.1851907083968602,0.1580804983774821,0.0907209513427774,11.163803288301926,1.8574318552404645,0.4644862701464141,0.2611832384521069
NewThyroid1,N1,670488,curriculum,1.3438973029454548,0.0968908280837141,0.2052073280016581,0.0472436593983156,14.47808816167264,1.5538748595224663,0.6364683750788253,0.2096685260568242
NewThyroid1,N1,670488,static,1.3438973029454548,0.0968908280837141,0.1923474669456482,0.0717526109715925,12.945594556778405,1.402591795348713,0.6497483764047997,0.263907272333967
NewThyroid1,N1,670488,self_paced,1.2580464283625286,0.024520643093052,0.1750627358754476,0.1127481021716549,11.576342323094826,1.462950190149876,0.6564643432499903,0.4544804196670445
NewThyroid1,N1,116740,curriculum,1.3981582323710124,0.0708232832587162,0.1972821752230326,0.0422810345026205,15.015431347105434,0.6783859836515488,0.8131338307932926,0.0387914743142133
NewThyroid1,N1,116740,static,1.3480786085128784,0.0,0.3362201452255249,0.0028226587384715,16.41943706355372,1.271531282828137,1.1445169289108608,0.2222119475493813
NewThyroid1,N1,116740,self_paced,1.3480786085128784,0.0,0.2472987373669942,0.0740256774262724,15.71886751478417,0.2309486995675747,1.0998173230548844,0.2449985283935515
NewThyroid1,N1,26226,curriculum,1.253260374069214,0.1333673983500884,0.2446645100911458,0.0971347749653313,13.49339609311489,2.687672149388741,0.677096723565314,0.2645908029624155
NewThyroid1,N1,26226,static,1.218517502148946,0.2071709231981671,0.2239609559377034,0.141264242548907,13.420243120433543,1.544101371244455,0.5706253460765,0.3130387946680175
NewThyroid1,N1,26226,self_paced,1.324211557706197,0.1851907083968602,0.1573913892110189,0.1284128210912627,11.778125402101043,0.8075203071093595,0.5172717348402561,0.3076817419234833
Hypothyroid,F1,26226,self_paced,1.659514387448629,0.051815561670993,0.3272186120351155,0.0679743850415076,43.57664087273295,5.73470834968891,4.1867524689554845,0.8852628566100988
NewThyroid1,N2,670488,curriculum,1.4124094645182292,0.0968908280837141,0.1343114425738652,0.1014891494758138,13.583579800387808,1.7432767467277417,0.4202258520131076,0.3156048608426367
NewThyroid1,N2,670488,static,1.2753851413726809,0.0,0.1970777908960978,0.0394716533881785,14.529306279176051,1.4310451314340915,0.5554946090218423,0.1129812665191199
NewThyroid1,N2,670488,self_paced,1.2753851413726809,0.0,0.2466581463813781,0.0114969016304986,14.26194362711156,0.9395556469434592,0.8223390607562843,0.0991819390085809
NewThyroid1,N2,116740,curriculum,1.4270908037821453,0.0615813302992773,0.2719253102938334,0.0923703082162075,15.047863385832002,1.1262773224486318,0.8683727776866688,0.4104045640429441
NewThyroid1,N2,116740,static,1.4270908037821453,0.0615813302992773,0.1954651474952697,0.1057902670359229,13.59040666430017,0.719553018550061,0.5109252070737468,0.2711125593675415
NewThyroid1,N2,116740,self_paced,1.3981582323710124,0.0708232832587162,0.2355104287465413,0.0740398194737953,14.301334994012732,0.0627199199437851,0.7141889409250259,0.1019877439698212
NewThyroid1,N2,26226,curriculum,1.253260374069214,0.1333673983500884,0.206731637318929,0.1083501607278908,13.25378258585734,0.1348338959823453,0.5270804181118706,0.152703390243334
NewThyroid1,N2,26226,static,1.328801155090332,0.0426431697989583,0.2428302566210428,0.0953872873463664,14.608796617741794,1.5577621439298828,0.7160489796924588,0.1954870138366093
NewThyroid1,N2,26226,self_paced,1.1998265981674194,0.1579184958574777,0.2690490484237671,0.1122151770605218,12.909043870686268,1.5125179460979608,0.7207532458480879,0.166678600344064
NewThyroid1,LSC,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1886152029037475,0.0699446888274214,13.14613483996227,1.3652584972291906,0.5366094956782262,0.2905618375746344
NewThyroid1,LSC,670488,static,1.3438973029454548,0.0968908280837141,0.1923474669456482,0.0717526109715925,15.1510805633939,1.0919354309053042,0.6045630263636164,0.3136273078379992
NewThyroid1,LSC,670488,self_paced,1.2348804076512654,0.0572823437691362,0.2547876834869385,0.0,16.138159908612817,0.8515739334016084,0.911931842406736,0.0290791629721323
NewThyroid1,LSC,116740,curriculum,1.4270908037821453,0.0615813302992773,0.2453038891156514,0.0814414066970654,14.499641112456873,0.8476920725401186,0.8099685287131395,0.3031459939848724
NewThyroid1,LSC,116740,static,1.4482378562291462,0.0708232832587162,0.1330326596895853,0.038775196307903,12.966907265830576,1.271779782200876,0.4087493336522199,0.267604300663718
NewThyroid1,LSC,116740,self_paced,1.4482378562291462,0.0708232832587162,0.2350885470708211,0.1111694732716337,13.15898815577045,1.6085560953810476,0.6892384772463852,0.3785279408229373
Hypothyroid,F2,670488,curriculum,1.6481083234151204,0.2175804642349837,0.1861266692479451,0.0035639551667004,40.40149989424879,1.8670014032190647,3.49687359555797,0.6819875909859006
NewThyroid1,LSC,26226,curriculum,1.324211557706197,0.1851907083968602,0.1414952874183654,0.1068721831631296,13.544167412601906,2.127882946460855,0.5589701127850957,0.3939328067161343
NewThyroid1,LSC,26226,static,1.253260374069214,0.1333673983500884,0.2446645100911458,0.0971347749653313,14.14176940790797,2.6399544593719426,0.7091746232344454,0.2513639431939653
NewThyroid1,LSC,26226,self_paced,1.328801155090332,0.0426431697989583,0.2605606118837992,0.1059404392249616,12.361354921341608,1.843028094942535,0.4738192717929033,0.1185090727243071
NewThyroid1,LSR,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1923474669456482,0.0717526109715925,14.365358436662213,1.1666424302101157,0.6085013034015779,0.3020505102355553
NewThyroid1,LSR,670488,static,1.3438973029454548,0.0968908280837141,0.1842179298400879,0.0653099978092082,14.72209506438792,0.7825416518431372,0.5820733011669278,0.2833846546368878
NewThyroid1,LSR,670488,self_paced,1.2753851413726809,0.0,0.1592230002085367,0.0524303916219061,12.51026260332811,2.3116508618716973,0.4517339789739323,0.2457681567381655
NewThyroid1,LSR,116740,curriculum,1.3981582323710124,0.0708232832587162,0.2492946585019429,0.0763856082845912,14.991617463373183,0.601205015922243,0.8950332812550101,0.1300858388058651
NewThyroid1,LSR,116740,static,1.4270908037821453,0.0615813302992773,0.2219087481498718,0.08546128849091,14.203929134048858,0.289439689497652,0.6705497620704143,0.1712410965029757
NewThyroid1,LSR,116740,self_paced,1.3981582323710124,0.0708232832587162,0.2258995175361633,0.0818072092388266,14.418218503724916,0.8640134570751877,0.8620609552157301,0.0322958233188759
NewThyroid1,LSR,26226,curriculum,1.324211557706197,0.1851907083968602,0.1658798257509867,0.1400364692472448,12.11472146886852,1.5468585023042745,0.4197170025743235,0.302021488623436
NewThyroid1,LSR,26226,static,1.218517502148946,0.2071709231981671,0.1473842064539591,0.1054948677498038,14.265261466713852,1.5234093144621432,0.4830069511057284,0.2733611169445937
NewThyroid1,LSR,26226,self_paced,1.218517502148946,0.2071709231981671,0.2322535117467244,0.0746164153309997,13.541334386639996,2.146573845242742,0.5888778150286029,0.2609793625816842
NewThyroid1,Harmfulness,670488,curriculum,1.4124094645182292,0.0968908280837141,0.1130418578783671,0.0209846887022888,13.000096766098991,1.0301926332147848,0.2750382864078958,0.1140777874591383
NewThyroid1,Harmfulness,670488,static,1.3438973029454548,0.0968908280837141,0.1617289185523986,0.1147922279964555,13.770022397022052,1.5197283460337532,0.5450555994353825,0.3966806237155915
NewThyroid1,Harmfulness,670488,self_paced,1.3438973029454548,0.0968908280837141,0.1842179298400879,0.0653099978092082,13.066534553922445,0.4048629722337912,0.5636220536282982,0.241726223881154
NewThyroid1,Harmfulness,116740,curriculum,1.3981582323710124,0.0708232832587162,0.1542003154754638,0.0235225585711548,13.537240400762087,0.8202518088800838,0.4473168909073438,0.1005676138975371
Hypothyroid,F2,670488,static,1.8019609451293943,0.0,0.261602650086085,0.0915230637964908,61.69397719503174,7.934589709457089,3.337942862345032,0.9546037577405522
NewThyroid1,Harmfulness,116740,static,1.3981582323710124,0.0708232832587162,0.1622969508171081,0.0717827626615024,14.47712461553146,2.569320761970188,0.7010558090732815,0.4316016371528153
Thoracic,Baseline,670488,static,5.162684917449951,0.0,0.1585964759190877,0.0888684318028569,30.46113205816913,1.427221550349553,0.702882600550352,0.1578868154525234
NewThyroid1,Harmfulness,116740,self_paced,1.4270908037821453,0.0615813302992773,0.1679228146870931,0.1176802379707129,13.83155056360352,1.4683329503931488,0.5673435940100298,0.5728762734785465
Thoracic,Baseline,116740,static,3.160808006922404,1.809346142094508,0.1251103083292643,0.0016935165689657,28.40560271517222,5.928087885766945,1.0581735803293792,0.1644645518673117
NewThyroid1,Harmfulness,26226,curriculum,1.328801155090332,0.0426431697989583,0.2605606118837992,0.1059404392249616,13.08079590699822,2.554670364146437,0.6347245983930102,0.1865052269440551
NewThyroid1,Harmfulness,26226,static,1.328801155090332,0.0426431697989583,0.1982432007789611,0.0965035400968083,11.7955058886568,0.8264284622281415,0.3766258275807623,0.0734579010653226
Thoracic,Baseline,26226,static,4.902567227681478,2.716904090971252,0.2362658182779947,0.1072274870093394,20.559856760423944,5.638783723196823,0.595702836775208,0.1423800974022045
NewThyroid1,Harmfulness,26226,self_paced,1.218517502148946,0.2071709231981671,0.1800613005956014,0.0742169524049118,13.687296452485276,2.4810484736049983,0.5693875089408033,0.318579917920257
NewThyroid1,F1,670488,curriculum,1.3438973029454548,0.0968908280837141,0.1663532108068466,0.1082786229841104,14.853070178458267,1.7835094166516765,0.6179950250303888,0.4123637407541704
NewThyroid1,F1,670488,static,1.3438973029454548,0.0968908280837141,0.1886152029037475,0.0699446888274214,14.024228243927164,1.2155798313840829,0.5217712445813446,0.2808085339459888
NewThyroid1,F1,670488,self_paced,1.3438973029454548,0.0968908280837141,0.1426308751106262,0.0623160225694292,12.667182908598486,1.053543335122271,0.3777659261747624,0.2677690818275545
NewThyroid1,F1,116740,curriculum,1.4270908037821453,0.0615813302992773,0.2453038891156514,0.0814414066970654,15.069525867373969,0.7812831524582852,0.8036931158509585,0.3121549486435629
NewThyroid1,F1,116740,static,1.3981582323710124,0.0708232832587162,0.1889183719952901,0.1071067759798217,14.677828906100734,2.241250812070514,0.7536013194657203,0.5064936832454535
NewThyroid1,F1,116740,self_paced,1.4398693641026814,0.0770661547526073,0.1254722277323404,0.0332387931237064,12.924026304491056,0.6685483115364523,0.2798994248898012,0.1225012510687284
NewThyroid1,F1,26226,curriculum,1.223107099533081,0.1068307970323214,0.2664495309193929,0.0976142824551079,14.105210537678513,0.9942736647829468,0.6061051040375265,0.0322298492255069
NewThyroid1,F1,26226,static,1.324211557706197,0.1851907083968602,0.1741723815600077,0.0786480639317656,13.921419348258215,2.2563800232237794,0.5418622029684603,0.3245991677570392
NewThyroid1,F1,26226,self_paced,1.2940582831700642,0.1794446314776785,0.2225723167260488,0.1235716940551539,11.963427608035673,1.6594429079857365,0.5348093827049021,0.2594202860728575
NewThyroid1,F2,670488,curriculum,1.2753851413726809,0.0,0.167352537314097,0.0635482631454982,14.27231824797076,1.7666127418629165,0.5609262393426576,0.3146932937123006
Hypothyroid,F2,670488,self_paced,1.8019609451293943,0.0,0.2525330980618794,0.0792643101466528,45.52620227077835,2.9297307828250188,3.9915652997147553,0.6825486684001983
NewThyroid1,F2,670488,static,1.4124094645182292,0.0968908280837141,0.1566479802131652,0.0747583599443098,14.335161588029104,1.4153204441856957,0.5214105430711954,0.1401633839764925
